polling.place	EV	age.group	educ	male	tech	pol.info	white.collar	not.full.time	capable.auth	eval.voting	easy.voting	sure.counted	conf.secret	how.clean	speed	agree.evoting	eselect.cand
"Escuela Mariquita S. de Thompson"	0.0	2.0	4.0	0.0	3.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Mariquita S. de Thompson"	0.0	1.0	4.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Mariquita S. de Thompson"	0.0	5.0	3.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Mariquita S. de Thompson"	0.0	2.0	7.0	0.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Mariquita S. de Thompson"	0.0	2.0	9.0	1.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Mariquita S. de Thompson"	0.0	2.0	5.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0		1.0	0.0	1.0	0.0	0.0
"Escuela Mariquita S. de Thompson"	0.0	2.0	6.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Mariquita S. de Thompson"	0.0	2.0	3.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
"Escuela Mariquita S. de Thompson"	0.0	1.0	7.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0		1.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	1.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	1.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	2.0	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	3.0	2.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	5.0	0.0		1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0		0.0	1.0	
"Escuela Santa Luc??a"	0.0	2.0	4.0	1.0	6.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	4.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0		
"Escuela Santa Luc??a"	0.0	1.0	3.0	1.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	2.0	3.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0		0.0	0.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0		1.0
"Escuela Santa Luc??a"	0.0	1.0	3.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0		0.0
"Escuela Santa Luc??a"	0.0	1.0	5.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0		1.0	1.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	3.0	6.0	0.0	6.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0		0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	1.0	6.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	7.0	1.0	6.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	4.0	4.0	0.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	3.0	5.0	1.0	6.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	2.0	7.0	0.0	6.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	1.0	7.0	1.0	6.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	3.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	7.0	0.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
"Escuela Santa Luc??a"	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Santa Luc??a"	0.0	5.0	2.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0		1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	3.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	5.0	4.0	0.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	1.0	4.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	3.0	3.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	5.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0		1.0	1.0	1.0	0.0	0.0
"Escuela Santa Luc??a"	0.0	4.0	9.0	0.0	5.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
"Escuela Santa Luc??a"	0.0	2.0	4.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	4.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
"Escuela Santa Luc??a"	0.0	4.0	5.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Santa Luc??a"	0.0	1.0	5.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Santa Luc??a"	0.0	5.0	4.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0		0.0	1.0	0.0	
"Escuela Santa Luc??a"	0.0	4.0	6.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	4.0	6.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0		1.0
"Escuela Prov. de Salta"	0.0	3.0	3.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0		0.0
"Escuela Prov. de Salta"	0.0	3.0	2.0	0.0	3.0	1.0	0.0	0.0		0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	2.0	3.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	5.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	4.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	2.0	4.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	3.0	1.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
"Escuela Prov. de Salta"	0.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	2.0	4.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0		1.0	0.0	
"Escuela Prov. de Salta"	0.0	1.0	4.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0		1.0	1.0	0.0	1.0
"Escuela Prov. de Salta"	0.0	1.0	5.0	1.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	2.0	1.0	5.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	3.0	1.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	2.0	3.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	5.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	2.0	4.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"Escuela Prov. de Salta"	0.0	4.0	6.0	1.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	1.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	1.0	4.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	3.0	0.0	5.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	3.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	4.0	2.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	5.0	1.0	6.0	4.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	1.0	5.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	4.0	2.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	2.0	3.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0		1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Salta"	0.0	4.0	4.0	1.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
"Escuela Prov. de Salta"	0.0	1.0	4.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
"Escuela Prov. de Salta"	0.0	4.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Salta"	0.0	4.0	3.0	0.0	5.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	
"Escuela Ej??rcito Argentino"	0.0	2.0	6.0	1.0	6.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	3.0	3.0	1.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	5.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	7.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	4.0	3.0	1.0	6.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0		1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	4.0	4.0	1.0	5.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0		0.0	
"Escuela Ej??rcito Argentino"	0.0	1.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	5.0	1.0	5.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	4.0	3.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	5.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	4.0	1.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	2.0	2.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	3.0	1.0	4.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	2.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	2.0	1.0		1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0		0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	3.0	1.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0		1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	4.0	1.0	6.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	3.0	1.0	3.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	4.0	2.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	4.0	1.0	6.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	5.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0		0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	6.0	0.0	6.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	5.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"Escuela Ej??rcito Argentino"	0.0	4.0	4.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	5.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0		0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	5.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	3.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	5.0	2.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	3.0	3.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	3.0	6.0	0.0	6.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
"Escuela Ej??rcito Argentino"	0.0	3.0	5.0	0.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	4.0	0.0	5.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
"Escuela Ej??rcito Argentino"	0.0	2.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
"Escuela Ej??rcito Argentino"	0.0	3.0	3.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	3.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	2.0	3.0	0.0		1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	4.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0		1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	3.0	5.0	0.0	6.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0
"Escuela Ej??rcito Argentino"	0.0	1.0	3.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
"Escuela Ej??rcito Argentino"	0.0	2.0	4.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Ej??rcito Argentino"	0.0	1.0	3.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	4.0	0.0	6.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	9.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	5.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	9.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	4.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	5.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	4.0	1.0	5.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	3.0	1.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	2.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	4.0	0.0	5.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	7.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	2.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	7.0	1.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0				1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	4.0	1.0	3.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	4.0	0.0	4.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	1.0	2.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	9.0	1.0	6.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	2.0	1.0	1.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	5.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	5.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	5.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0		1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	7.0	1.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	2.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	6.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0		1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	9.0	0.0	6.0	2.0	1.0	0.0	0.0		0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	5.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	4.0	1.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	
"Escuela Prov. de Buenos Aires"	0.0	4.0	6.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	2.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	4.0	0.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	5.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	5.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	2.0	4.0	0.0	6.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	3.0	3.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	1.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	4.0	1.0	6.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	1.0	5.0	1.0	5.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
"Escuela Prov. de Buenos Aires"	0.0	4.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
